Site.ID,Transect,Event,Year,Month,Core.Area.m2,Depth,Live.Roots.g,Dead.Roots.g,Dead.Macro.Organic.g,Live.Change.g,Dead.Change.g,Interval.Production.g,Sum.Intervals.g,Total NAPP.g.m-2.y-1
CRMS0253,2,T4,2013,05,0.00785,B 7.5-15,5.32,6.62,2.36,-0.87,6.04,5.17,NA,NA
CRMS0253,2,T5,2013,07,0.00785,B 7.5-15,4.45,12.66,4.4,4.54,-10.69,4.54,NA,NA
CRMS0253,2,T6,2013,10,0.00785,B 7.5-15,8.99,1.97,2.21,-7.03,5.42,0,NA,NA
CRMS0253,2,T7,2014,02,0.00785,B 7.5-15,1.96,7.39,3.86,-1.73,-0.26,0,NA,NA
CRMS0253,2,T8,2014,05,0.00785,B 7.5-15,0.23,7.13,5.18,1.66,-3.49,1.66,NA,NA
CRMS0253,2,T9,2014,07,0.00785,B 7.5-15,1.89,3.64,6.66,NA,NA,NA,NA,NA
CRMS0253,3,T1,2012,06,0.00785,B 7.5-15,9.15,4.61,3.64,0.9,-2.93,0.9,31.71,2019.75
CRMS0253,3,T2,2012,10,0.00785,B 7.5-15,10.05,1.68,2.83,-7.5,1.33,0,NA,NA
CRMS0253,3,T3,2013,02,0.00785,B 7.5-15,2.55,3.01,5.39,2.46,3.96,6.42,NA,NA
CRMS0253,3,T4,2013,05,0.00785,B 7.5-15,5.01,6.97,2.54,15.9,-1.91,15.9,NA,NA
CRMS0253,3,T5,2013,07,0.00785,B 7.5-15,20.91,5.06,3.46,-14.24,-2.29,0,NA,NA
CRMS0253,3,T6,2013,10,0.00785,B 7.5-15,6.67,2.77,3.48,-6.67,1.46,0,NA,NA
CRMS0253,3,T7,2014,02,0.00785,B 7.5-15,0,4.23,1.9,0.05,8.44,8.49,NA,NA
CRMS0253,3,T8,2014,05,0.00785,B 7.5-15,0.05,12.67,3.83,-0.05,-11.07,0,NA,NA
CRMS0253,3,T9,2014,07,0.00785,B 7.5-15,0,1.6,3.75,NA,NA,NA,NA,NA
CRMS0253,4,T1,2012,06,0.00785,B 7.5-15,0.17,1.84,6.29,19.96,2.35,22.31,36.86,2347.77
CRMS0253,4,T2,2012,10,0.00785,B 7.5-15,20.13,4.19,3.36,-8.36,1.38,0,NA,NA
CRMS0253,4,T3,2013,02,0.00785,B 7.5-15,11.77,5.57,6.01,-6.57,-3.69,0,NA,NA
CRMS0253,4,T4,2013,05,0.00785,B 7.5-15,5.2,1.88,3.39,0.33,-0.07,0.33,NA,NA
CRMS0253,4,T5,2013,07,0.00785,B 7.5-15,5.53,1.81,3.5,4.53,4.07,8.6,NA,NA
CRMS0253,4,T6,2013,10,0.00785,B 7.5-15,10.06,5.88,2.48,-8.14,-2.78,0,NA,NA
CRMS0253,4,T7,2014,02,0.00785,B 7.5-15,1.92,3.1,2.86,-1.91,7.49,5.58,NA,NA
CRMS0253,4,T8,2014,05,0.00785,B 7.5-15,0.01,10.59,6.86,0.04,-9.72,0.04,NA,NA
CRMS0253,4,T9,2014,07,0.00785,B 7.5-15,0.05,0.87,2.01,NA,NA,NA,NA,NA
CRMS0253,5,T1,2012,06,0.00785,B 7.5-15,18.41,2.2,1.82,-9.81,6.91,0,10.33,657.96
CRMS0253,5,T2,2012,10,0.00785,B 7.5-15,8.6,9.11,4.81,-5.97,-3.98,0,NA,NA
CRMS0253,5,T3,2013,02,0.00785,B 7.5-15,2.63,5.13,11.88,3.79,2.03,5.82,NA,NA
CRMS0253,5,T4,2013,05,0.00785,B 7.5-15,6.42,7.16,5.09,3.34,-3.7,3.34,NA,NA
CRMS0253,5,T5,2013,07,0.00785,B 7.5-15,9.76,3.46,1.67,-0.69,0.08,0,NA,NA
CRMS0253,5,T6,2013,10,0.00785,B 7.5-15,9.07,3.54,2.54,-7.87,4.28,0,NA,NA
CRMS0253,5,T7,2014,02,0.00785,B 7.5-15,1.2,7.82,6.86,-1.2,2.04,0.84,NA,NA
CRMS0253,5,T8,2014,05,0.00785,B 7.5-15,0,9.86,4.71,0.33,-7.52,0.33,NA,NA
CRMS0253,5,T9,2014,07,0.00785,B 7.5-15,0.33,2.34,2.65,NA,NA,NA,NA,NA
CRMS0253,1,T1,2012,06,0.00785,C 15-30,0.72,8.33,9.32,-0.28,11.87,11.59,52.43,3339.49
CRMS0253,1,T2,2012,10,0.00785,C 15-30,0.44,20.2,7.55,2.36,-11.44,2.36,NA,NA
CRMS0253,1,T3,2013,02,0.00785,C 15-30,2.8,8.76,5.53,4.68,6.71,11.39,NA,NA
CRMS0253,1,T4,2013,05,0.00785,C 15-30,7.48,15.47,8.75,-7.31,-1.18,0,NA,NA
CRMS0253,1,T5,2013,07,0.00785,C 15-30,0.17,14.29,7.04,4.08,3.87,7.95,NA,NA
CRMS0253,1,T6,2013,10,0.00785,C 15-30,4.25,18.16,5.97,-2.11,18.82,16.71,NA,NA
CRMS0253,1,T7,2014,02,0.00785,C 15-30,2.14,36.98,8.27,-2.12,-23,0,NA,NA
CRMS0253,1,T8,2014,05,0.00785,C 15-30,0.02,13.98,10.17,1.8,0.63,2.43,NA,NA
CRMS0253,1,T9,2014,07,0.00785,C 15-30,1.82,14.61,9.43,NA,NA,NA,NA,NA
CRMS0253,2,T1,2012,06,0.00785,C 15-30,0.17,25.81,8.97,5.29,-8.2,5.29,25.55,1627.39
CRMS0253,2,T2,2012,10,0.00785,C 15-30,5.46,17.61,9.45,-4.72,4.11,0,NA,NA
CRMS0253,2,T3,2013,02,0.00785,C 15-30,0.74,21.72,11.96,10.17,-4.66,10.17,NA,NA
CRMS0253,2,T4,2013,05,0.00785,C 15-30,10.91,17.06,8.99,-4.56,-12.88,0,NA,NA
CRMS0253,2,T5,2013,07,0.00785,C 15-30,6.35,4.18,5.24,-1.36,7.85,6.49,NA,NA
CRMS0253,2,T6,2013,10,0.00785,C 15-30,4.99,12.03,7.37,-2.47,0.45,0,NA,NA
CRMS0253,2,T7,2014,02,0.00785,C 15-30,2.52,12.48,10.99,-2.52,6.08,3.56,NA,NA
CRMS0253,2,T8,2014,05,0.00785,C 15-30,0,18.56,12.16,0.04,-5.89,0.04,NA,NA
CRMS0253,2,T9,2014,07,0.00785,C 15-30,0.04,12.67,10.7,NA,NA,NA,NA,NA
CRMS0253,3,T1,2012,06,0.00785,C 15-30,0.04,6.48,8.55,2.58,5.16,7.74,26.81,1707.64
CRMS0253,3,T2,2012,10,0.00785,C 15-30,2.62,11.64,5.84,-2.55,6.05,3.5,NA,NA
CRMS0253,3,T3,2013,02,0.00785,C 15-30,0.07,17.69,9.27,10.71,-2.1,10.71,NA,NA
CRMS0253,3,T4,2013,05,0.00785,C 15-30,10.78,15.59,7.33,-2.93,-1.55,0,NA,NA
CRMS0253,3,T5,2013,07,0.00785,C 15-30,7.85,14.04,4.77,-5.52,-1.66,0,NA,NA
CRMS0253,3,T6,2013,10,0.00785,C 15-30,2.33,12.38,5.49,-1.51,-1.92,0,NA,NA
CRMS0253,3,T7,2014,02,0.00785,C 15-30,0.82,10.46,6.77,-0.82,5.64,4.82,NA,NA
CRMS0253,3,T8,2014,05,0.00785,C 15-30,0,16.1,7.85,0.04,-14.95,0.04,NA,NA
CRMS0253,3,T9,2014,07,0.00785,C 15-30,0.04,1.15,2.34,NA,NA,NA,NA,NA
CRMS0253,4,T1,2012,06,0.00785,C 15-30,0,12.22,11.6,4.71,4.94,9.65,23.21,1478.34
CRMS0253,4,T2,2012,10,0.00785,C 15-30,4.71,17.16,7.9,-4.57,-1.23,0,NA,NA
CRMS0253,4,T3,2013,02,0.00785,C 15-30,0.14,15.93,7.96,3.25,-3.03,3.25,NA,NA
CRMS0253,4,T4,2013,05,0.00785,C 15-30,3.39,12.9,7.41,-3.2,0.11,0,NA,NA
CRMS0253,4,T5,2013,07,0.00785,C 15-30,0.19,13.01,8.92,1.24,4.21,5.45,NA,NA
CRMS0253,4,T6,2013,10,0.00785,C 15-30,1.43,17.22,8.32,-1.43,-8.8,0,NA,NA
CRMS0253,4,T7,2014,02,0.00785,C 15-30,0,8.42,5.31,0,4.84,4.84,NA,NA
CRMS0253,4,T8,2014,05,0.00785,C 15-30,0,13.26,9.89,0.02,-11.96,0.02,NA,NA
CRMS0253,4,T9,2014,07,0.00785,C 15-30,0.02,1.3,5.44,NA,NA,NA,NA,NA
CRMS0253,5,T1,2012,06,0.00785,C 15-30,0.08,4.73,5.41,0.19,4.6,4.79,33.46,2131.21
CRMS0253,5,T2,2012,10,0.00785,C 15-30,0.27,9.33,5.22,-0.17,13.99,13.82,NA,NA
CRMS0253,5,T3,2013,02,0.00785,C 15-30,0.1,23.32,11.78,0.29,-7.06,0.29,NA,NA
CRMS0253,5,T4,2013,05,0.00785,C 15-30,0.39,16.26,9.09,0.97,-4.48,0.97,NA,NA
CRMS0253,5,T5,2013,07,0.00785,C 15-30,1.36,11.78,7.11,-0.66,-6.54,0,NA,NA
CRMS0253,5,T6,2013,10,0.00785,C 15-30,0.7,5.24,4.51,-0.7,4.36,3.66,NA,NA
CRMS0253,5,T7,2014,02,0.00785,C 15-30,0,9.6,10.68,0,-3.92,0,NA,NA
CRMS0253,5,T8,2014,05,0.00785,C 15-30,0,5.68,3.64,0.06,9.87,9.93,NA,NA
CRMS0253,5,T9,2014,07,0.00785,C 15-30,0.06,15.55,7.05,NA,NA,NA,NA,NA
CRMS0273,1,T1,2012,06,0.00785,A 0-7.5,5.41,3.65,4.24,4.35,2.39,6.74,22.77,1450.32
CRMS0273,1,T2,2012,10,0.00785,A 0-7.5,9.76,6.04,1.97,-5.32,-3.78,0,NA,NA
CRMS0273,1,T3,2013,02,0.00785,A 0-7.5,4.44,2.26,3.22,1.34,2.82,4.16,NA,NA
CRMS0273,1,T4,2013,05,0.00785,A 0-7.5,5.78,5.08,1.84,-0.7,1.83,1.13,NA,NA
CRMS0273,1,T5,2013,07,0.00785,A 0-7.5,5.08,6.91,3.5,7.45,-5.12,7.45,NA,NA
CRMS0273,1,T6,2013,10,0.00785,A 0-7.5,12.53,1.79,1.37,-12.53,9.06,0,NA,NA
CRMS0273,1,T7,2014,02,0.00785,A 0-7.5,0,10.85,3.26,0.1,-5.49,0.1,NA,NA
CRMS0273,1,T8,2014,05,0.00785,A 0-7.5,0.1,5.36,1.09,-0.04,3.23,3.19,NA,NA
CRMS0273,1,T9,2014,07,0.00785,A 0-7.5,0.06,8.59,1.56,NA,NA,NA,NA,NA
CRMS0273,2,T1,2012,06,0.00785,A 0-7.5,8.67,6.13,1.46,-4,0.12,0,21.65,1378.98
CRMS0273,2,T2,2012,10,0.00785,A 0-7.5,4.67,6.25,1.06,11.25,-2.03,11.25,NA,NA
CRMS0273,2,T3,2013,02,0.00785,A 0-7.5,15.92,4.22,2.08,-11.72,0.16,0,NA,NA
CRMS0273,2,T4,2013,05,0.00785,A 0-7.5,4.2,4.38,1.87,-0.35,3.47,3.12,NA,NA
CRMS0273,2,T5,2013,07,0.00785,A 0-7.5,3.85,7.85,0.99,-1.07,3.31,2.24,NA,NA
CRMS0273,2,T6,2013,10,0.00785,A 0-7.5,2.78,11.16,1.68,-1.3,6.34,5.04,NA,NA
CRMS0273,2,T7,2014,02,0.00785,A 0-7.5,1.48,17.5,2.38,-0.37,-3.46,0,NA,NA
CRMS0273,2,T8,2014,05,0.00785,A 0-7.5,1.11,14.04,2.03,-0.99,-6.75,0,NA,NA
CRMS0273,2,T9,2014,07,0.00785,A 0-7.5,0.12,7.29,2.62,NA,NA,NA,NA,NA
CRMS0273,3,T1,2012,06,0.00785,A 0-7.5,3.49,8.86,2.9,-3.16,1.34,0,28.37,1807.01
CRMS0273,3,T2,2012,10,0.00785,A 0-7.5,0.33,10.2,4.2,5.78,-2.21,5.78,NA,NA
CRMS0273,3,T3,2013,02,0.00785,A 0-7.5,6.11,7.99,2.6,-0.48,-0.81,0,NA,NA
CRMS0273,3,T4,2013,05,0.00785,A 0-7.5,5.63,7.18,2.19,1.11,-4.73,1.11,NA,NA
CRMS0273,3,T5,2013,07,0.00785,A 0-7.5,6.74,2.45,2.85,15.16,-0.06,15.16,NA,NA
CRMS0273,3,T6,2013,10,0.00785,A 0-7.5,21.9,2.39,0.98,-21.9,25.06,3.16,NA,NA
CRMS0273,3,T7,2014,02,0.00785,A 0-7.5,0,27.45,4.64,0,-25.44,0,NA,NA
CRMS0273,3,T8,2014,05,0.00785,A 0-7.5,0,2.01,1.19,0.02,3.14,3.16,NA,NA
CRMS0273,3,T9,2014,07,0.00785,A 0-7.5,0.02,5.15,0.84,NA,NA,NA,NA,NA
CRMS0273,4,T1,2012,06,0.00785,A 0-7.5,14.69,10.57,4.13,-11.77,1.38,0,23.64,1505.73
CRMS0273,4,T2,2012,10,0.00785,A 0-7.5,2.92,11.95,2.16,18.93,-8.55,18.93,NA,NA
CRMS0273,4,T3,2013,02,0.00785,A 0-7.5,21.85,3.4,1.68,-6.08,3.4,0,NA,NA
CRMS0273,4,T4,2013,05,0.00785,A 0-7.5,15.77,6.8,2.1,-8.89,-4.81,0,NA,NA
CRMS0273,4,T5,2013,07,0.00785,A 0-7.5,6.88,1.99,1.48,-1.38,0.71,0,NA,NA
CRMS0273,4,T6,2013,10,0.00785,A 0-7.5,5.5,2.7,1.24,-3.82,4.26,0.44,NA,NA
CRMS0273,4,T7,2014,02,0.00785,A 0-7.5,1.68,6.96,1.61,-0.7,4.97,4.27,NA,NA
CRMS0273,4,T8,2014,05,0.00785,A 0-7.5,0.98,11.93,3.31,-0.88,-6.14,0,NA,NA
CRMS0273,4,T9,2014,07,0.00785,A 0-7.5,0.1,5.79,1.47,NA,NA,NA,NA,NA
CRMS0273,5,T1,2012,06,0.00785,A 0-7.5,20.44,3.47,2.36,-19.95,-0.77,0,27.2,1732.48
CRMS0273,5,T2,2012,10,0.00785,A 0-7.5,0.49,2.7,3.56,7.61,-0.59,7.61,NA,NA
CRMS0273,5,T3,2013,02,0.00785,A 0-7.5,8.1,2.11,1.78,-4.21,2.1,0,NA,NA
CRMS0273,5,T4,2013,05,0.00785,A 0-7.5,3.89,4.21,1.17,-1.43,1.74,0.31,NA,NA
CRMS0273,5,T5,2013,07,0.00785,A 0-7.5,2.46,5.95,2.6,13.89,-4.87,13.89,NA,NA
CRMS0273,5,T6,2013,10,0.00785,A 0-7.5,16.35,1.08,0.9,-15.9,8.33,0,NA,NA
CRMS0273,5,T7,2014,02,0.00785,A 0-7.5,0.45,9.41,2.85,-0.39,-5.74,0,NA,NA
CRMS0273,5,T8,2014,05,0.00785,A 0-7.5,0.06,3.67,1.77,-0.01,5.4,5.39,NA,NA
CRMS0273,5,T9,2014,07,0.00785,A 0-7.5,0.05,9.07,0.94,NA,NA,NA,NA,NA
CRMS0273,1,T1,2012,06,0.00785,B 7.5-15,0.62,6.89,3.48,1.06,-2.54,1.06,22.95,1461.78
CRMS0273,1,T2,2012,10,0.00785,B 7.5-15,1.68,4.35,6.3,1.03,0.74,1.77,NA,NA
CRMS0273,1,T3,2013,02,0.00785,B 7.5-15,2.71,5.09,3.73,0.32,3.47,3.79,NA,NA
CRMS0273,1,T4,2013,05,0.00785,B 7.5-15,3.03,8.56,4.4,-3,-6.33,0,NA,NA
CRMS0273,1,T5,2013,07,0.00785,B 7.5-15,0.03,2.23,4.05,0.17,8.29,8.46,NA,NA
CRMS0273,1,T6,2013,10,0.00785,B 7.5-15,0.2,10.52,2.32,-0.2,1.18,0.98,NA,NA
CRMS0273,1,T7,2014,02,0.00785,B 7.5-15,0,11.7,3.38,0.19,-3.45,0.19,NA,NA
CRMS0273,1,T8,2014,05,0.00785,B 7.5-15,0.19,8.25,3.32,0.01,6.69,6.7,NA,NA
CRMS0273,1,T9,2014,07,0.00785,B 7.5-15,0.2,14.94,1.76,NA,NA,NA,NA,NA
CRMS0273,2,T1,2012,06,0.00785,B 7.5-15,2.65,13.38,3.7,-0.4,-7.46,0,16.02,1020.38
CRMS0273,2,T2,2012,10,0.00785,B 7.5-15,2.25,5.92,2.07,3.86,-1.8,3.86,NA,NA
CRMS0273,2,T3,2013,02,0.00785,B 7.5-15,6.11,4.12,3.07,-5.4,7.96,2.56,NA,NA
CRMS0273,2,T4,2013,05,0.00785,B 7.5-15,0.71,12.08,4.21,-0.68,-8.14,0,NA,NA
CRMS0273,2,T5,2013,07,0.00785,B 7.5-15,0.03,3.94,9.86,1.69,6.6,8.29,NA,NA
CRMS0273,2,T6,2013,10,0.00785,B 7.5-15,1.72,10.54,3.52,-1.72,2.88,1.16,NA,NA
CRMS0273,2,T7,2014,02,0.00785,B 7.5-15,0,13.42,4.64,0.15,-3.72,0.15,NA,NA
CRMS0273,2,T8,2014,05,0.00785,B 7.5-15,0.15,9.7,3.23,-0.04,-2.35,0,NA,NA
CRMS0273,2,T9,2014,07,0.00785,B 7.5-15,0.11,7.35,1.52,NA,NA,NA,NA,NA
CRMS0273,3,T1,2012,06,0.00785,B 7.5-15,0.25,10.96,4.15,1.8,-2.17,1.8,20.14,1282.80
CRMS0273,3,T2,2012,10,0.00785,B 7.5-15,2.05,8.79,4.97,-1.56,-6.77,0,NA,NA
CRMS0273,3,T3,2013,02,0.00785,B 7.5-15,0.49,2.02,2.49,0.64,8.46,9.1,NA,NA
CRMS0273,3,T4,2013,05,0.00785,B 7.5-15,1.13,10.48,5.6,0.92,-4.8,0.92,NA,NA
CRMS0273,3,T5,2013,07,0.00785,B 7.5-15,2.05,5.68,5.91,4.72,3.52,8.24,NA,NA
CRMS0273,3,T6,2013,10,0.00785,B 7.5-15,6.77,9.2,1.69,NA,NA,NA,NA,NA
CRMS0273,3,T7,2014,02,0.00785,B 7.5-15,NA,NA,NA,NA,NA,NA,NA,NA
CRMS0273,3,T8,2014,05,0.00785,B 7.5-15,0.02,15.49,2.54,0.08,-2.18,0.08,NA,NA
CRMS0273,3,T9,2014,07,0.00785,B 7.5-15,0.1,13.31,3.62,NA,NA,NA,NA,NA
CRMS0273,4,T1,2012,06,0.00785,B 7.5-15,1.37,14.96,6.2,0.6,-9.77,0.6,26.57,1692.36
CRMS0273,4,T2,2012,10,0.00785,B 7.5-15,1.97,5.19,6.12,4.98,-3.72,4.98,NA,NA
CRMS0273,4,T3,2013,02,0.00785,B 7.5-15,6.95,1.47,3.37,-5.68,14.71,9.03,NA,NA
CRMS0273,4,T4,2013,05,0.00785,B 7.5-15,1.27,16.18,5.1,3.36,-10.2,3.36,NA,NA
CRMS0273,4,T5,2013,07,0.00785,B 7.5-15,4.63,5.98,3.36,1.61,6.3,7.91,NA,NA
CRMS0273,4,T6,2013,10,0.00785,B 7.5-15,6.24,12.28,2.46,-6.24,6.85,0.61,NA,NA
CRMS0273,4,T7,2014,02,0.00785,B 7.5-15,0,19.13,4.43,0.05,-9.12,0.05,NA,NA
CRMS0273,4,T8,2014,05,0.00785,B 7.5-15,0.05,10.01,5.28,0.03,-5.99,0.03,NA,NA
CRMS0273,4,T9,2014,07,0.00785,B 7.5-15,0.08,4.02,1.32,NA,NA,NA,NA,NA
CRMS0273,5,T1,2012,06,0.00785,B 7.5-15,1.36,8.41,2.93,2.46,-1.4,2.46,26.53,1689.81
CRMS0273,5,T2,2012,10,0.00785,B 7.5-15,3.82,7.01,2.47,NA,NA,NA,NA,NA
CRMS0273,5,T3,2013,02,0.00785,B 7.5-15,NA,NA,NA,NA,NA,NA,NA,NA
CRMS0273,5,T4,2013,05,0.00785,B 7.5-15,4.98,8.64,1.95,-3.98,-7.9,0,NA,NA
CRMS0273,5,T5,2013,07,0.00785,B 7.5-15,1,0.74,1.45,3.79,7.54,11.33,NA,NA
CRMS0273,5,T6,2013,10,0.00785,B 7.5-15,4.79,8.28,1.61,-4.79,-1.98,0,NA,NA
CRMS0273,5,T7,2014,02,0.00785,B 7.5-15,0,6.3,5.38,0.75,0.71,1.46,NA,NA
CRMS0273,5,T8,2014,05,0.00785,B 7.5-15,0.75,7.01,1.17,-0.66,11.94,11.28,NA,NA
CRMS0273,5,T9,2014,07,0.00785,B 7.5-15,0.09,18.95,2.2,NA,NA,NA,NA,NA
CRMS0273,1,T1,2012,06,0.00785,C 15-30,0,14.55,3.75,0.04,-13.06,0.04,30.11,1917.83
CRMS0273,1,T2,2012,10,0.00785,C 15-30,0.04,1.49,3.61,0.24,-0.04,0.24,NA,NA
CRMS0273,1,T3,2013,02,0.00785,C 15-30,0.28,1.45,2.79,2.89,19.67,22.56,NA,NA
CRMS0273,1,T4,2013,05,0.00785,C 15-30,3.17,21.12,8.44,-3.14,-18.35,0,NA,NA
CRMS0273,1,T5,2013,07,0.00785,C 15-30,0.03,2.77,7.26,0.42,4.43,4.85,NA,NA
CRMS0273,1,T6,2013,10,0.00785,C 15-30,0.45,7.2,2.03,NA,NA,NA,NA,NA
CRMS0273,1,T7,2014,02,0.00785,C 15-30,NA,NA,NA,NA,NA,NA,NA,NA
CRMS0273,1,T8,2014,05,0.00785,C 15-30,0.06,3.03,1.49,0.03,2.39,2.42,NA,NA
CRMS0273,1,T9,2014,07,0.00785,C 15-30,0.09,5.42,5.91,NA,NA,NA,NA,NA
CRMS0273,2,T1,2012,06,0.00785,C 15-30,0,11.31,4.01,0.31,-5.09,0.31,4.26,271.34
CRMS0273,2,T2,2012,10,0.00785,C 15-30,0.31,6.22,3.57,NA,NA,NA,NA,NA
CRMS0273,2,T3,2013,02,0.00785,C 15-30,NA,NA,NA,NA,NA,NA,NA,NA
CRMS0273,2,T4,2013,05,0.00785,C 15-30,0.29,14.53,9.12,-0.11,-6.88,0,NA,NA
CRMS0273,2,T5,2013,07,0.00785,C 15-30,0.18,7.65,8.79,0.18,-0.56,0.18,NA,NA
CRMS0273,2,T6,2013,10,0.00785,C 15-30,0.36,7.09,2.55,-0.36,3.45,3.09,NA,NA
CRMS0273,2,T7,2014,02,0.00785,C 15-30,0,10.54,8.12,0.18,0.5,0.68,NA,NA
CRMS0273,2,T8,2014,05,0.00785,C 15-30,0.18,11.04,4.21,NA,NA,NA,NA,NA
CRMS0273,2,T9,2014,07,0.00785,C 15-30,NA,NA,NA,NA,NA,NA,NA,NA
CRMS0273,3,T1,2012,06,0.00785,C 15-30,0.24,13.62,5.29,4.02,-5.15,4.02,17.94,1142.68
CRMS0273,3,T2,2012,10,0.00785,C 15-30,4.26,8.47,1.24,NA,NA,NA,NA,NA
CRMS0273,3,T3,2013,02,0.00785,C 15-30,NA,NA,NA,NA,NA,NA,NA,NA
CRMS0273,3,T4,2013,05,0.00785,C 15-30,0.26,14.2,9.51,0.01,-12.01,0.01,NA,NA
CRMS0273,3,T5,2013,07,0.00785,C 15-30,0.27,2.19,4.08,2.7,11.21,13.91,NA,NA
CRMS0273,3,T6,2013,10,0.00785,C 15-30,2.97,13.4,5.99,NA,NA,NA,NA,NA
CRMS0273,3,T7,2014,02,0.00785,C 15-30,NA,NA,NA,NA,NA,NA,NA,NA
CRMS0273,3,T8,2014,05,0.00785,C 15-30,0.7,26.93,6.28,NA,NA,NA,NA,NA
CRMS0273,3,T9,2014,07,0.00785,C 15-30,NA,NA,NA,NA,NA,NA,NA,NA
CRMS0273,4,T1,2012,06,0.00785,C 15-30,0.32,14.25,4.27,0.1,-1.05,0.1,21.57,1373.89
CRMS0273,4,T2,2012,10,0.00785,C 15-30,0.42,13.2,6.88,1.74,-7.1,1.74,NA,NA
CRMS0273,4,T3,2013,02,0.00785,C 15-30,2.16,6.1,7.46,-1.72,0.22,0,NA,NA
CRMS0273,4,T4,2013,05,0.00785,C 15-30,0.44,6.32,2.1,0.19,-5.08,0.19,NA,NA
CRMS0273,4,T5,2013,07,0.00785,C 15-30,0.63,1.24,1.75,-0.43,1.88,1.45,NA,NA
CRMS0273,4,T6,2013,10,0.00785,C 15-30,0.2,3.12,1.18,0.27,11.76,12.03,NA,NA
CRMS0273,4,T7,2014,02,0.00785,C 15-30,0.47,14.88,7.79,-0.42,6.48,6.06,NA,NA
CRMS0273,4,T8,2014,05,0.00785,C 15-30,0.05,21.36,8.63,-0.04,-17.63,0,NA,NA
CRMS0273,4,T9,2014,07,0.00785,C 15-30,0.01,3.73,1.16,NA,NA,NA,NA,NA
CRMS0273,5,T1,2012,06,0.00785,C 15-30,0.8,8.87,4.71,33.61,-5.38,33.61,59.16,3768.15
CRMS0273,5,T2,2012,10,0.00785,C 15-30,34.41,3.49,1.34,NA,NA,NA,NA,NA
CRMS0273,5,T3,2013,02,0.00785,C 15-30,NA,NA,NA,NA,NA,NA,NA,NA
CRMS0273,5,T4,2013,05,0.00785,C 15-30,1.62,24.61,9.16,NA,NA,NA,NA,NA
CRMS0273,5,T5,2013,07,0.00785,C 15-30,NA,NA,NA,NA,NA,NA,NA,NA
CRMS0273,5,T6,2013,10,0.00785,C 15-30,1.25,15.66,3.57,-1.25,-12.66,0,NA,NA
CRMS0273,5,T7,2014,02,0.00785,C 15-30,0,3,2.38,0.15,11.79,11.94,NA,NA
CRMS0273,5,T8,2014,05,0.00785,C 15-30,0.15,14.79,5.75,-0.11,13.72,13.61,NA,NA
CRMS0273,5,T9,2014,07,0.00785,C 15-30,0.04,28.51,10.45,NA,NA,NA,NA,NA
CRMS0305,1,T1,2012,06,0.00785,A 0-7.5,5.48,4.64,6.26,0.14,3.75,3.89,18.46,1175.80
CRMS0305,1,T2,2012,10,0.00785,A 0-7.5,5.62,8.39,0.46,-2.3,1.86,0,NA,NA
CRMS0305,1,T3,2013,02,0.00785,A 0-7.5,3.32,10.25,4.79,2.01,-4.23,2.01,NA,NA
CRMS0305,1,T4,2013,05,0.00785,A 0-7.5,5.33,6.02,1.75,5.39,3.81,9.2,NA,NA
CRMS0305,1,T5,2013,07,0.00785,A 0-7.5,10.72,9.83,6.12,-10.72,-2.98,0,NA,NA
CRMS0305,1,T6,2013,10,0.00785,A 0-7.5,0,6.85,2.44,1.84,0.65,2.49,NA,NA
CRMS0305,1,T7,2014,02,0.00785,A 0-7.5,1.84,7.5,3,-1.81,-3.43,0,NA,NA
CRMS0305,1,T8,2014,05,0.00785,A 0-7.5,0.03,4.07,1.9,0.06,0.81,0.87,NA,NA
CRMS0305,1,T9,2014,07,0.00785,A 0-7.5,0.09,4.88,3.27,NA,NA,NA,NA,NA
CRMS0305,2,T1,2012,06,0.00785,A 0-7.5,15.87,8.63,1.98,-15.87,-1.68,0,34.49,2196.82
CRMS0305,2,T2,2012,10,0.00785,A 0-7.5,0,6.95,3.52,0.22,3.48,3.7,NA,NA
CRMS0305,2,T3,2013,02,0.00785,A 0-7.5,0.22,10.43,4.31,17.33,-4.82,17.33,NA,NA
CRMS0305,2,T4,2013,05,0.00785,A 0-7.5,17.55,5.61,2.11,-5.07,13.14,8.07,NA,NA
CRMS0305,2,T5,2013,07,0.00785,A 0-7.5,12.48,18.75,5,-7.69,-5.53,0,NA,NA
CRMS0305,2,T6,2013,10,0.00785,A 0-7.5,4.79,13.22,2.09,-3.82,-4.37,0,NA,NA
CRMS0305,2,T7,2014,02,0.00785,A 0-7.5,0.97,8.85,4.81,-0.83,-6.55,0,NA,NA
CRMS0305,2,T8,2014,05,0.00785,A 0-7.5,0.14,2.3,3.18,1.1,4.29,5.39,NA,NA
CRMS0305,2,T9,2014,07,0.00785,A 0-7.5,1.24,6.59,4.03,NA,NA,NA,NA,NA
CRMS0305,3,T1,2012,06,0.00785,A 0-7.5,3.95,7.5,4.67,1.94,-1.33,1.94,16.62,1058.60
CRMS0305,3,T2,2012,10,0.00785,A 0-7.5,5.89,6.17,3.06,-3.14,3.24,0.1,NA,NA
CRMS0305,3,T3,2013,02,0.00785,A 0-7.5,2.75,9.41,3.28,5.23,-5.21,5.23,NA,NA
CRMS0305,3,T4,2013,05,0.00785,A 0-7.5,7.98,4.2,2.56,-7.91,9.46,1.55,NA,NA
